,id_item_facturas,factura_id,product_id,price,quantity
901,902,4757,4713,429877,3
902,903,4718,9054,2207762,3
903,904,4061,8950,23082,3
904,905,3661,5295,1026254,6
905,906,4303,7302,2575259,7
906,907,2765,6075,1701185,1
907,908,998,8741,2277639,7
908,909,680,3255,3939947,6
909,910,38,7362,291976,3
910,911,2007,8282,2089405,4
911,912,2684,4913,3821337,5
912,913,2386,6626,1316082,6
913,914,401,4028,2107432,4
914,915,3098,4437,316195,4
915,916,1990,4311,4065633,1
916,917,3528,693,4144313,2
917,918,1856,3338,66929,4
918,919,4104,4569,3670926,8
919,920,2910,2622,1893252,7
920,921,2475,7861,3555518,8
921,922,1729,2935,67855,3
922,923,4976,5422,569462,3
923,924,3727,4817,2789355,4
924,925,2210,4138,843579,2
925,926,1612,7071,3039927,4
926,927,336,5201,3483450,6
927,928,2268,9827,3074212,9
928,929,20,5936,21860,2
929,930,3598,6459,2599857,2
930,931,4607,2935,67855,7
931,932,509,242,3634830,4
932,933,707,2861,2325909,1
933,934,2670,5517,2931047,4
934,935,43,4042,328999,8
935,936,2612,6507,826437,3
936,937,3434,3803,1014671,2
937,938,3117,2854,3937504,4
938,939,2959,4973,2650822,7
939,940,3626,3548,2239310,7
940,941,4757,2605,2944272,9
941,942,149,8177,3986953,8
942,943,492,6690,1452592,9
943,944,1565,9446,1269370,1
944,945,622,6864,3711614,5
945,946,1945,1087,461930,9
946,947,3232,5251,875843,2
947,948,2032,3931,666886,6
948,949,4834,988,2951391,7
949,950,1127,5468,1438440,4
950,951,3736,5888,1152277,8
951,952,4798,4922,2282609,1
952,953,2866,7566,1216257,9
953,954,3057,6546,3284560,7
954,955,4419,2492,4021112,2
955,956,938,493,1115169,2
956,957,2396,1182,3866363,2
957,958,4997,9229,1965909,5
958,959,4250,9925,1251891,3
959,960,2006,2786,2351096,5
960,961,2256,7270,1003088,7
961,962,4488,155,2953202,3
962,963,4361,1583,2017843,9
963,964,2822,1091,841473,8
964,965,19,7787,3053995,2
965,966,2250,9219,2133631,4
966,967,2760,7369,3393145,3
967,968,2242,9897,305833,5
968,969,504,8392,2789060,5
969,970,835,2023,3960586,3
970,971,3166,3026,2434115,5
971,972,1631,1654,177789,6
972,973,3179,445,4031221,2
973,974,900,7290,741733,9
974,975,1457,2637,2340356,6
975,976,4602,2098,2582504,7
976,977,4447,4984,1522048,6
977,978,4378,9516,410375,6
978,979,2979,7108,302548,6
979,980,2530,4888,80955,2
980,981,1992,5142,1138504,9
981,982,3376,2196,2457070,5
982,983,3672,9519,2421226,6
983,984,116,3340,1115380,8
984,985,1942,2032,1553217,9
985,986,267,981,2313946,4
986,987,3627,3363,2071841,6
987,988,3591,9945,2730766,8
988,989,750,1534,763257,1
989,990,1985,1055,1419191,8
990,991,3374,7704,585215,5
991,992,3128,1084,899852,1
992,993,295,531,138954,7
993,994,1541,6356,2484069,4
994,995,2775,6225,2153301,3
995,996,1747,5111,2509552,1
996,997,4033,7760,416651,3
997,998,4194,1994,4090694,8
998,999,2377,7506,35465,3
999,1000,3072,7625,3778964,9
1000,1001,2922,5074,1806990,8
1001,1002,4644,7537,3227234,6
1002,1003,1174,6517,943277,6
1003,1004,4355,3611,3890414,8
1004,1005,181,8271,3931607,8
1005,1006,2717,9266,1876530,1
1006,1007,4493,3759,3992892,2
1007,1008,4006,2257,3154662,4
1008,1009,2208,2363,2954550,4
1009,1010,4087,3668,3446216,7
1010,1011,2584,4885,2364827,9
1011,1012,344,2733,3930175,2
1012,1013,88,8292,497479,7
1013,1014,3159,8330,655640,8
1014,1015,1304,5232,1037500,9
1015,1016,4164,6061,842484,1
1016,1017,3745,8917,3359575,5
1017,1018,4032,3222,1154636,3
1018,1019,331,5911,284436,2
1019,1020,1868,3226,3203437,3
1020,1021,1110,854,2868709,2
1021,1022,57,4724,3577673,4
1022,1023,4820,6591,33991,1
1023,1024,564,9237,3679477,6
1024,1025,1408,4147,1990254,2
1025,1026,4312,5046,3157821,5
1026,1027,155,816,197122,4
1027,1028,2580,3121,429245,6
1028,1029,90,4384,3805753,1
1029,1030,2036,3024,2792303,9
1030,1031,3405,3051,2726638,4
1031,1032,4996,4043,2427123,3
1032,1033,4082,2211,3868259,6
1033,1034,1506,8138,1103039,7
1034,1035,2892,2302,3024216,4
1035,1036,288,5749,4050133,1
1036,1037,2940,7221,3277020,1
1037,1038,3196,3195,413618,8
1038,1039,2563,6108,2835645,4
1039,1040,2625,2574,2988498,5
1040,1041,1693,4764,3874282,2
1041,1042,2371,4071,140554,6
1042,1043,105,4079,2040588,2
1043,1044,43,9860,1097521,4
1044,1045,4301,3207,995970,8
1045,1046,4500,7392,752010,8
1046,1047,4697,9078,2430703,2
1047,1048,595,278,3964840,8
1048,1049,1596,1228,1225481,7
1049,1050,2352,1728,1419149,8
1050,1051,4433,1385,2303037,3
1051,1052,4140,1682,3132928,6
1052,1053,3331,6597,1092803,8
1053,1054,1209,5497,1883606,2
1054,1055,944,4651,3661492,5
1055,1056,650,976,3563099,9
1056,1057,3889,189,2931131,7
1057,1058,514,7515,159551,6
1058,1059,4481,2393,62085,5
1059,1060,1230,7504,3541702,5
1060,1061,1759,2255,1819205,3
1061,1062,1636,7819,2439759,8
1062,1063,2115,4104,2479899,8
1063,1064,1888,4017,2406021,2
1064,1065,163,2506,4037118,8
1065,1066,2099,7079,1135808,6
1066,1067,981,7212,1949314,1
1067,1068,3879,2861,2325909,5
1068,1069,903,8431,4207198,5
1069,1070,93,4101,3242061,8
1070,1071,98,9145,1765081,7
1071,1072,4248,433,256090,4
1072,1073,1186,6021,3941674,5
1073,1074,4527,547,2706505,8
1074,1075,3914,6870,2429945,1
1075,1076,4131,6146,25104,1
1076,1077,3708,3034,4141154,5
1077,1078,1931,5210,3606104,8
1078,1079,131,8567,75226,1
1079,1080,4438,4101,4105984,3
1080,1081,1881,7480,2430156,4
1081,1082,1904,9157,3551516,7
1082,1083,2153,5242,3073159,1
1083,1084,2794,7334,531217,2
1084,1085,1660,5335,2656298,8
1085,1086,2599,4234,3732422,8
1086,1087,2207,1753,1036194,3
1087,1088,3440,1689,239073,8
1088,1089,3259,4997,2164168,8
1089,1090,4976,3302,2022434,3
1090,1091,4716,9152,1363761,4
1091,1092,4993,6828,3574556,2
1092,1093,1152,5342,2421142,3
1093,1094,4277,1173,2756459,3
1094,1095,4418,2851,3113426,2
1095,1096,1192,6622,3842987,2
1096,1097,4792,1726,887763,9
1097,1098,2048,4941,2765810,7
1098,1099,4952,3956,1528619,6
1099,1100,4438,7008,523467,1
1100,1101,1347,1152,763551,8
1101,1102,672,1622,1139262,1
1102,1103,4697,5549,3619161,6
1103,1104,2921,2970,1304835,6
1104,1105,3555,8795,2975230,7
1105,1106,969,2817,3441794,2
1106,1107,2752,6812,12678,4
1107,1108,1629,586,3451397,5
1108,1109,2240,8997,1360265,2
1109,1110,2571,6825,2298320,9
1110,1111,92,3156,4013320,9
1111,1112,928,341,675226,1
1112,1113,2995,4436,2768421,7
1113,1114,2511,7853,1881879,8
1114,1115,3548,4682,3076698,6
1115,1116,3339,1765,2559253,9
1116,1117,3925,1436,3929080,8
1117,1118,2295,469,122906,1
1118,1119,3479,4281,2689236,2
1119,1120,4037,3542,1116222,1
1120,1121,628,9505,2517976,2
1121,1122,3892,1528,1257787,3
1122,1123,863,2976,20555,2
1123,1124,1,4101,3242061,4
1124,1125,1845,844,2124406,6
1125,1126,645,9871,3080910,1
1126,1127,2079,9369,1793554,9
1127,1128,3163,9346,268389,4
1128,1129,1728,1295,1562820,1
1129,1130,3177,2473,637950,6
1130,1131,500,8576,2666449,3
1131,1132,3045,5475,524899,5
1132,1133,4127,9955,3620425,9
1133,1134,1492,9072,1386464,2
1134,1135,4196,4003,2477793,9
1135,1136,4257,9220,3991881,8
1136,1137,1131,3763,4158802,1
1137,1138,3445,2337,2317148,6
1138,1139,3512,3668,131204,4
1139,1140,124,6050,173155,9
1140,1141,779,4120,4197216,7
1141,1142,446,705,3987627,5
1142,1143,3282,9518,3564531,5
1143,1144,1291,6959,2462293,3
1144,1145,4604,7702,3922046,8
1145,1146,2901,547,2394690,2
1146,1147,3993,7875,498195,7
1147,1148,2827,278,1263305,1
1148,1149,3858,3575,2400419,8
1149,1150,1113,4447,30537,8
1150,1151,2882,5025,2821577,6
1151,1152,211,2514,3856802,5
1152,1153,19,9374,2298867,6
1153,1154,25,9684,4100845,5
1154,1155,932,3482,3642327,5
1155,1156,500,9093,691821,2
1156,1157,4458,2398,3246315,9
1157,1158,2395,9779,2530191,1
1158,1159,3006,8950,23082,4
1159,1160,4209,558,2979611,7
1160,1161,4347,856,1959928,3
1161,1162,519,388,3685416,7
1162,1163,1691,329,3081457,8
1163,1164,933,9854,1398763,5
1164,1165,3694,3529,1569644,9
1165,1166,1372,9706,1206780,8
1166,1167,2731,9299,3595110,6
1167,1168,2593,2579,176230,2
1168,1169,4793,8736,525615,6
1169,1170,3262,7088,3894205,2
1170,1171,1588,9059,3294584,7
1171,1172,4635,4666,3400558,3
1172,1173,3539,3156,4013320,2
1173,1174,3445,8701,411723,2
1174,1175,4950,9698,1035183,8
1175,1176,3750,7128,4047732,5
1176,1177,11,8299,3473721,7
1177,1178,579,3460,3662545,6
1178,1179,2374,51,709933,1
1179,1180,947,7599,3023079,5
1180,1181,3357,74,3758620,3
1181,1182,2432,3345,916194,4
1182,1183,785,1714,439354,6
1183,1184,984,927,1084295,7
1184,1185,967,9296,3274788,2
1185,1186,1100,4569,3670926,6
1186,1187,713,2497,3329038,8
1187,1188,863,2866,2532802,8
1188,1189,1789,7574,2490977,6
1189,1190,2681,5176,2045895,7
1190,1191,2509,8461,3115995,5
1191,1192,648,1369,589848,9
1192,1193,561,5156,1920377,5
1193,1194,810,9803,3867248,1
1194,1195,4816,3489,113935,6
1195,1196,4394,3677,1116096,6
1196,1197,1471,7257,3627964,6
1197,1198,859,5351,3687985,4
1198,1199,2119,4551,126276,5
1199,1200,1064,9025,613520,6
1200,1201,2377,1950,3465170,7
1201,1202,1165,217,1481023,2
1202,1203,1407,674,3247620,7
1203,1204,1631,1933,4025366,8
1204,1205,2826,7639,923860,7
1205,1206,1001,5748,227827,2
1206,1207,4733,2814,90179,6
1207,1208,2157,2252,2491230,1
1208,1209,3966,754,1838664,6
1209,1210,2217,6702,3191053,6
1210,1211,2876,3030,340330,7
1211,1212,4823,9718,73921,3
1212,1213,25,2867,2686666,9
1213,1214,3957,1393,937507,9
1214,1215,361,9373,2733630,4
1215,1216,1297,1265,3946181,2
1216,1217,2985,4819,1656032,7
1217,1218,113,6345,4131761,5
1218,1219,1138,8689,3228245,8
1219,1220,52,1714,439354,1
1220,1221,2318,9273,2552472,5
1221,1222,3156,1575,3845051,4
1222,1223,1511,8006,1407735,1
1223,1224,2115,5843,412692,7
1224,1225,2935,3498,218813,3
1225,1226,2046,9376,3824538,1
1226,1227,1925,5445,3001935,9
1227,1228,478,7191,1437977,4
1228,1229,49,1960,3188905,7
1229,1230,4446,2506,4037118,5
1230,1231,1760,1719,1291736,7
1231,1232,489,322,2754437,3
1232,1233,384,5783,381312,5
1233,1234,3559,2478,2657983,3
1234,1235,4767,8116,1847046,2
1235,1236,3296,3165,468374,6
1236,1237,3146,1332,697381,6
1237,1238,2079,9299,3136424,9
1238,1239,1527,8150,3437624,4
1239,1240,2207,3431,1800209,8
1240,1241,3640,404,3061239,5
1241,1242,571,3698,3540523,1
1242,1243,1320,6059,1113316,5
1243,1244,3031,1754,3703654,5
1244,1245,2907,9925,2835603,5
1245,1246,3613,9914,4039013,7
1246,1247,2906,8143,9224,8
1247,1248,2411,2735,2625719,3
1248,1249,2777,6576,1558608,3
1249,1250,1530,3530,3175974,6
1250,1251,3398,4974,499375,3
1251,1252,664,5651,1621283,9
1252,1253,4082,8355,903306,7
1253,1254,775,3678,2533897,5
1254,1255,1681,3158,3450934,7
1255,1256,1440,4187,4038002,2
1256,1257,3225,9782,1503473,9
1257,1258,1796,1199,1144906,7
1258,1259,149,8546,841895,9
1259,1260,3590,4008,3539933,6
1260,1261,1711,6705,2672935,2
1261,1262,3397,9887,1784877,3
1262,1263,111,12,3141562,2
1263,1264,2373,2267,776272,3
1264,1265,4999,7648,1436882,9
1265,1266,4657,1317,3426546,1
1266,1267,4814,8560,3317750,4
1267,1268,2585,7088,3894205,5
1268,1269,3639,1928,2570584,9
1269,1270,536,8786,1857997,9
1270,1271,570,4063,1247257,8
1271,1272,3074,1677,1816383,6
1272,1273,1078,683,4112428,4
1273,1274,1851,5178,3211524,3
1274,1275,3438,686,634117,7
1275,1276,4628,8583,908191,1
1276,1277,1721,5598,3342812,2
1277,1278,4977,2563,308066,5
1278,1279,4826,2712,983586,3
1279,1280,3931,5938,3907557,1
1280,1281,4941,4939,476672,6
1281,1282,1107,1607,2065775,3
1282,1283,1275,3445,1614628,9
1283,1284,4833,6494,1856860,5
1284,1285,1170,2087,1825228,1
1285,1286,4082,248,3765865,2
1286,1287,98,8659,1346071,3
1287,1288,3772,4881,42878,5
1288,1289,86,9884,2268036,5
1289,1290,3037,9790,2999028,6
1290,1291,4947,1253,2863865,4
1291,1292,3822,274,2418909,9
1292,1293,2878,4167,190846,9
1293,1294,1569,9642,1081010,6
1294,1295,1550,4771,4029283,1
1295,1296,4277,225,3179639,4
1296,1297,3653,1149,369435,8
1297,1298,1874,5444,3003704,2
1298,1299,46,8877,3111489,1
1299,1300,2980,6371,2791587,7
1300,1301,836,7660,853983,6
1301,1302,1241,6029,859838,6
1302,1303,3788,6890,459319,3
1303,1304,3279,1233,1401838,5
1304,1305,2830,7314,3511292,4
1305,1306,2539,5253,3993481,1
1306,1307,4951,7029,116546,8
1307,1308,3803,7228,3404054,2
1308,1309,4125,5033,629905,7
1309,1310,4000,7819,2721500,4
1310,1311,3012,7640,3593973,5
1311,1312,3121,672,3108456,8
1312,1313,4,7739,1691371,9
1313,1314,2486,1709,1413000,1
1314,1315,212,9837,1244098,9
1315,1316,307,2943,1678650,4
1316,1317,926,621,366781,5
1317,1318,3986,7231,3158537,2
1318,1319,293,5432,2113203,4
1319,1320,2326,9718,73921,3
1320,1321,1070,4943,1194607,5
1321,1322,2201,9007,3774837,1
1322,1323,924,2635,2036586,3
1323,1324,4663,2871,3452197,2
1324,1325,1036,7431,738153,6
1325,1326,1383,8968,775850,1
1326,1327,3071,6778,1699753,7
1327,1328,3541,5538,2499948,6
1328,1329,887,11,3258277,6
1329,1330,193,1480,209421,8
1330,1331,2119,9187,93001,3
1331,1332,3903,9731,2524252,9
1332,1333,2426,4871,2540384,9
1333,1334,416,3633,3396810,7
1334,1335,2054,8750,728634,4
1335,1336,1457,7420,1957906,9
1336,1337,2818,7345,792783,3
1337,1338,3165,7111,3412520,8
1338,1339,511,9299,3595110,8
1339,1340,4508,3649,3819779,5
1340,1341,251,4731,3734823,9
1341,1342,2574,8425,3122229,5
1342,1343,3703,2948,2629173,8
1343,1344,2629,2935,3727157,5
1344,1345,3811,8785,854910,6
1345,1346,3643,922,145061,2
1346,1347,31,5440,177536,6
1347,1348,2125,2418,2756080,2
1348,1349,3108,4830,3827866,4
1349,1350,4699,7537,81713,4
1350,1351,19,7191,1437977,4
1351,1352,3113,7119,286374,1
1352,1353,1600,9152,1857071,9
1353,1354,2259,4242,2256747,2
1354,1355,1651,1794,1067237,6
1355,1356,132,5253,3993481,2
1356,1357,2673,4935,2239226,1
1357,1358,2383,5020,1551617,2
1358,1359,2328,1298,757360,4
1359,1360,2722,4169,2740875,8
1360,1361,907,8731,2052508,9
1361,1362,663,683,4112428,5
1362,1363,195,6090,1801304,5
1363,1364,3169,83,1680756,3
1364,1365,4660,1135,544696,6
1365,1366,4202,4277,3190211,2
1366,1367,922,6400,801544,8
1367,1368,1493,3132,656103,7
1368,1369,3738,1523,669750,9
1369,1370,799,9370,2693827,2
1370,1371,2962,7791,2712486,7
1371,1372,3987,8128,2874690,4
1372,1373,457,6546,3284560,5
1373,1374,831,1833,3621646,7
1374,1375,1297,12,1413505,2
1375,1376,3829,4323,2270647,6
1376,1377,3883,7365,1901086,6
1377,1378,2419,4631,217929,2
1378,1379,3528,3991,703952,2
1379,1380,2713,5404,21650,4
1380,1381,429,825,3167719,1
1381,1382,3558,7128,4047732,4
1382,1383,3174,175,3688238,2
1383,1384,4341,4429,890080,1
1384,1385,140,5985,3012759,5
1385,1386,70,9950,3071180,9
1386,1387,4384,7556,210137,7
1387,1388,2517,2797,931147,6
1388,1389,3962,2861,2325909,5
1389,1390,1729,6201,2635533,5
1390,1391,1176,4290,2947221,5
1391,1392,1541,4237,3158916,1
1392,1393,679,7278,3554338,8
1393,1394,1670,9687,1450318,5
1394,1395,609,7173,753400,5
1395,1396,3061,4643,3100580,4
1396,1397,764,8714,832165,4
1397,1398,3464,2834,2366428,1
1398,1399,420,9942,4081175,6
1399,1400,3104,2672,2642693,3
1400,1401,3581,9618,1985073,1
1401,1402,1486,4133,1268233,7
1402,1403,3465,1480,209421,4
1403,1404,2610,444,3005894,6
1404,1405,2759,707,764183,5
1405,1406,795,1776,1274930,4
1406,1407,2119,1851,816875,7
1407,1408,826,7739,1691371,5
1408,1409,3457,1889,449252,9
1409,1410,732,9600,873485,2
1410,1411,3867,8871,1376439,8
1411,1412,4840,66,1810907,7
1412,1413,3789,5196,3136550,2
1413,1414,2372,7297,2185101,9
1414,1415,4954,8345,322681,9
1415,1416,3521,16,3316065,3
1416,1417,2415,7526,1407229,3
1417,1418,57,547,2706505,3
1418,1419,2573,4911,99235,2
1419,1420,4831,1594,1752908,6
1420,1421,1357,9731,2524252,4
1421,1422,4912,4269,3570597,5
1422,1423,2649,2976,20555,4
1423,1424,1222,9552,530164,3
1424,1425,3848,8823,2672893,4
1425,1426,3032,6604,883299,4
1426,1427,56,6486,1726625,6
1427,1428,30,5296,2924855,9
1428,1429,2216,4477,733056,5
1429,1430,4619,4714,1705902,2
1430,1431,3835,1853,2369250,8
1431,1432,3563,9708,1585270,7
1432,1433,4565,3489,2579260,8
1433,1434,4429,4050,1662308,2
1434,1435,4614,2674,192699,8
1435,1436,537,5696,2156670,1
1436,1437,2517,8618,1781297,1
1437,1438,541,3388,1063698,6
1438,1439,4968,9197,1117949,3
1439,1440,3078,6171,3203605,5
1440,1441,1227,9328,2145635,9
1441,1442,3642,4902,2685445,6
1442,1443,682,1275,2477583,8
1443,1444,928,9808,1795407,4
1444,1445,2747,2873,584162,8
1445,1446,3746,4133,1114622,6
1446,1447,3984,6133,659136,3
1447,1448,2712,4025,1250711,4
1448,1449,797,6875,779388,3
1449,1450,1537,4565,2462125,7
1450,1451,2667,9370,2693827,2
1451,1452,1984,2370,3109214,7
1452,1453,4002,8908,3433117,5
1453,1454,118,7454,3647466,4
1454,1455,1642,9683,1793891,6
1455,1456,3660,3216,689336,1
1456,1457,754,2690,1860061,8
1457,1458,1749,8742,3276725,6
1458,1459,1135,8832,2308597,8
1459,1460,402,3812,1467545,5
1460,1461,2654,927,1084295,5
1461,1462,1268,3404,3909284,3
1462,1463,582,476,839746,2
1463,1464,1597,512,358778,9
1464,1465,4930,6672,1589525,8
1465,1466,4732,7504,3541702,7
1466,1467,2755,8809,238863,1
1467,1468,3061,6850,2177099,1
1468,1469,2981,5785,2773981,7
1469,1470,1924,8387,2597877,6
1470,1471,3861,9143,367160,4
1471,1472,2686,2452,1383895,8
1472,1473,34,9503,3805668,1
1473,1474,534,1612,1805937,9
1474,1475,4753,1164,1137703,5
1475,1476,4930,3245,15921,3
1476,1477,4565,6427,1737492,5
1477,1478,603,9403,2242511,6
1478,1479,1065,4793,4115966,4
1479,1480,683,9338,3716753,3
1480,1481,3111,6878,4090147,6
1481,1482,3711,7861,3555518,3
1482,1483,4325,5632,1125741,7
1483,1484,105,6044,473092,2
1484,1485,580,9630,606570,8
1485,1486,3221,2066,207146,8
1486,1487,3335,9713,3144342,9
1487,1488,844,2896,835703,7
1488,1489,1774,7566,1216257,2
1489,1490,969,7512,3062292,6
1490,1491,4050,7186,3735033,7
1491,1492,640,9399,876896,9
1492,1493,786,4657,2785480,8
1493,1494,3595,7970,498153,8
1494,1495,1666,1137,3321878,4
1495,1496,359,7029,116546,5
1496,1497,4680,437,868472,6
1497,1498,2580,4415,1409799,8
1498,1499,2499,341,675226,3
1499,1500,3573,5889,3223444,4
1500,1501,4721,1346,3670042,3
1501,1502,1692,8567,75226,4
1502,1503,4012,8752,1898727,4
1503,1504,1166,5917,2607017,2
1504,1505,1985,4733,1154593,8
1505,1506,3844,3710,986071,4
1506,1507,4396,4628,2216986,9
1507,1508,15,3195,413618,6
1508,1509,202,5701,3847999,6
1509,1510,4556,1414,1223797,8
1510,1511,3396,8560,1411820,9
1511,1512,4991,8487,575233,5
1512,1513,4665,2100,2210163,9
1513,1514,3164,6825,2298320,4
1514,1515,1162,5015,3352373,4
1515,1516,612,6029,859838,7
1516,1517,2780,5553,776735,9
1517,1518,3394,3589,3100537,3
1518,1519,3699,2706,1261999,7
1519,1520,4339,2849,871084,7
1520,1521,2053,8694,2463051,7
1521,1522,1760,3273,118694,9
1522,1523,3908,7790,330263,3
1523,1524,4537,9315,2304806,9
1524,1525,4342,5633,2886020,4
1525,1526,4679,2547,907138,8
1526,1527,2318,7971,3114353,9
1527,1528,294,7924,3179049,7
1528,1529,2322,6004,1089855,3
1529,1530,691,597,2858263,4
1530,1531,535,5106,2814880,2
1531,1532,1356,2196,2292255,6
1532,1533,4073,9856,370319,2
1533,1534,676,9049,1118623,9
1534,1535,17,5832,2414529,7
1535,1536,1415,3125,2444055,7
1536,1537,3237,4073,2415835,9
1537,1538,1864,1411,1958201,1
1538,1539,1974,3735,3634282,1
1539,1540,128,1317,3426546,7
1540,1541,1790,5658,628978,7
1541,1542,1066,4741,1821185,1
1542,1543,740,2278,3478017,1
1543,1544,4778,1682,3132928,3
1544,1545,617,8731,2052508,8
1545,1546,4327,2028,2560138,5
1546,1547,2623,7853,4022586,9
1547,1548,3321,1776,2257084,3
1548,1549,387,3002,4008897,6
1549,1550,3981,9369,1793554,4
1550,1551,3351,2606,2619738,9
1551,1552,4625,2534,2431840,9
1552,1553,1519,4542,2927298,3
1553,1554,1078,8346,1272656,7
1554,1555,3825,1480,209421,1
1555,1556,237,9072,1386464,6
1556,1557,3984,1889,449252,8
1557,1558,2687,5298,3741520,2
1558,1559,4775,3526,819908,3
1559,1560,1267,8494,1777253,9
1560,1561,3110,301,696454,6
1561,1562,4798,7149,186044,8
1562,1563,4670,3426,3207396,8
1563,1564,1187,9131,2851061,1
1564,1565,1885,3535,3067515,1
1565,1566,1134,6844,3047761,9
1566,1567,2106,2856,4129740,7
1567,1568,3812,2746,3873102,9
1568,1569,4895,5616,4172871,9
1569,1570,1161,589,3616213,8
1570,1571,1422,3842,2929278,9
1571,1572,2534,1052,753527,8
1572,1573,26,4304,3148386,6
1573,1574,1030,8016,210558,5
1574,1575,2324,3172,1423824,6
1575,1576,1942,9284,3288393,5
1576,1577,1067,4454,2744371,1
1577,1578,2423,589,3616213,2
1578,1579,3437,5274,2958088,7
1579,1580,3454,2862,2611482,1
1580,1581,4045,6457,2123311,7
1581,1582,4358,1870,1381915,6
1582,1583,3748,135,69961,2
1583,1584,3145,9788,2483185,3
1584,1585,3368,6880,3082805,9
1585,1586,3700,9451,1286934,4
1586,1587,3483,9290,3800614,1
1587,1588,2782,4671,3765865,7
1588,1589,746,8058,1401669,4
1589,1590,4399,4541,97381,5
1590,1591,3055,8810,2975736,7
1591,1592,2283,1947,2381844,8
1592,1593,449,4858,1151729,5
1593,1594,2255,9665,927145,5
1594,1595,4162,4031,3270197,1
1595,1596,1459,8997,1360265,4
1596,1597,543,5221,2561401,7
1597,1598,4468,6950,1294432,6
1598,1599,3,6033,3571228,7
1599,1600,3523,1164,1137703,9
1600,1601,4984,8913,1474537,2
1601,1602,4164,4885,2320644,1
1602,1603,711,9759,1252649,5
1603,1604,2429,867,3988932,7
1604,1605,4560,1456,1446611,7
1605,1606,2154,4936,3117048,6
